"","MRCA","MaxAge","MinAge","taxonA","taxonB","reference","mrca_node_number","mrca_node_name"
"694","1b9580d93029504bc1f89ce9f2c6041d",9.39354935714287,9.39354935714287,"Carpodacus_rubicilla","Carpodacus_rubicilloides","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",433,"n433"
"888","1cceddff5f8a4db0f541d820c841a8ff",9.97825685714287,9.97825685714287,"Carpodacus_rubicilla","Carpodacus_rubicilloides","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",433,"n433"
"322","8eec4d4ebaa8ab9520e0e3408536e9c7",9.97826000000001,9.97826000000001,"Carpodacus_rubicilloides","Carpodacus_rubicilla","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",433,"n433"
"125","2909d77f69175a4e49721e2e15bcccac",10.2375585,10.2375585,"Carpodacus_rubicilloides","Carpodacus_rubicilla","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",433,"n433"
"1096","6a7b8220bbc612e31e72890987d19c3d",5.8384305161,5.8384305161,"Carpodacus_rodochroa","Carpodacus_rhodochlamys","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",435,"n435"
"105","c519e61d70a7676c396073fe2a16fa28",12.3700060909091,12.3700060909091,"Carpodacus_edwardsii","Carpodacus_rhodochlamys","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",435,"n435"
"1095","e922e608b5cc728105ab78ba829e9db6",6.6131064212,6.6131064212,"Carpodacus_rodochroa","Carpodacus_pulcherrimus","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",436,"n436"
"1099","79e60813602ea89ac3dfa033dfdac0d3",2.6373710554,2.6373710554,"Carpodacus_rodochroa","Carpodacus_edwardsii","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",437,"n437"
"112","5580177d2cda8181d2a69ffeeec40f03",4.38420100000001,4.38420100000001,"Carpodacus_edwardsii","Carpodacus_rodochroa","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",437,"n437"
"1098","ee5bd910bdd965bd2861139364b50b5a",4.0471247504,4.0471247504,"Carpodacus_rodochroa","Carpodacus_vinaceus","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",438,"n438"
"1097","7de4b62049f75878b4e37eb2498dab68",4.7306712041,4.7306712041,"Carpodacus_rodochroa","Carpodacus_rodopeplus","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",438,"n438"
"1100","d04951e3b402c18aa6609e70aa3d913d",4.4728941431,4.4728941431,"Carpodacus_rhodochlamys","Carpodacus_grandis","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",441,"n441"
"1102","ac2209312e21250c01c33589dc5a5208",8.376098639,8.376098639,"Carpodacus_erythrinus","Haematospiza_sipahi","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",442,"n442"
"390","2043cc937419f64247673a6430924a03",6.16067982142858,6.16067982142858,"Oreomystis_bairdi","Loxioides_bailleui","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",444,"n444"
"79","5e4f3505fd28c16553e76025e192535c",6.60352413333334,6.60352413333334,"Loxioides_bailleui","Oreomystis_bairdi","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",444,"n444"
"676","bf90b0bfd52f3c42df6430cda8c981de",7.14651610714287,7.14651610714287,"Loxioides_bailleui","Oreomystis_bairdi","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",444,"n444"
"872","50709a67ba195cbbf6f58d680189f6ad",7.59135528571429,7.59135528571429,"Loxioides_bailleui","Oreomystis_bairdi","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",444,"n444"
"391","be2a3ebdce8c0d25bbbff51e84598709",4.66718977272728,4.66718977272728,"Vestiaria_coccinea","Loxioides_bailleui","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",445,"n445"
"203","93d64fa768f7b5d30eeb85cdee85a76d",5.07504229166667,5.07504229166667,"Hemignathus_parvus","Loxioides_bailleui","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",445,"n445"
"737","0ff5fd6af04bea11a01406719a874ab5",5.37011313636364,5.37011313636364,"Loxioides_bailleui","Loxops_mana","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",445,"n445"
"931","a2f7ae28e75ba88d4a65a618d8071efa",5.70437972727274,5.70437972727274,"Loxioides_bailleui","Loxops_mana","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",445,"n445"
"236","9afc859e5d7b1a36f4ac337ac0c752a3",3.33655983333334,3.33655983333334,"Pseudonestor_xanthophrys","Vestiaria_coccinea","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",446,"n446"
"804","e66201fb958d2c93916c6ef09fcb7e79",3.673856,3.673856,"Vestiaria_coccinea","Hemignathus_kauaiensis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",446,"n446"
"1002","86ffbf3fbb6849dd28c4f0ab7a00ee0c",3.90253800000001,3.90253800000001,"Vestiaria_coccinea","Hemignathus_kauaiensis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",446,"n446"
"404","ea18888f35b17213b81ea909e8628760",4.22999968750001,4.22999968750001,"Pseudonestor_xanthophrys","Vestiaria_coccinea","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",446,"n446"
"245","133cf0db66dc26cf69aee38c9548220e",2.76874700000001,2.76874700000001,"Hemignathus_stejnegeri","Hemignathus_munroi","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",447,"n447"
"420","cdf0292473dc7d30925596615ef79f6a",2.99000000000002,2.99000000000002,"Hemignathus_stejnegeri","Hemignathus_munroi","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",447,"n447"
"799","45b07b93ec88b5cc8ea6ab02038db574",3.36013100000001,3.36013100000001,"Pseudonestor_xanthophrys","Hemignathus_parvus","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",447,"n447"
"993","aa03020cde9741f82e5ba681d44f161e",3.56928400000001,3.56928400000001,"Pseudonestor_xanthophrys","Hemignathus_parvus","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",447,"n447"
"242","8dc298c461d5f9fc772b448888b0b4c9",3.60090700000001,3.60090700000001,"Hemignathus_munroi","Hemignathus_virens","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",447,"n447"
"223","3048e4c7a368316bed2280f8ccb171f0",3.78732500000001,3.78732500000001,"Hemignathus_virens","Hemignathus_parvus","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",447,"n447"
"414","92b3b902ac64ccace3f27bb5dd51349d",3.94969200000001,3.94969200000001,"Hemignathus_virens","Hemignathus_munroi","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",447,"n447"
"411","ea42f863753c8ef817ca4b44e11fe733",4.22999964285716,4.22999964285716,"Loxops_coccineus","Pseudonestor_xanthophrys","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",447,"n447"
"224","978968e276d322fdd75d09ba3bed0c1c",4.30679937500001,4.30679937500001,"Loxops_coccineus","Pseudonestor_xanthophrys","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",447,"n447"
"780","1ce72ffb482870e6a4191909844ac506",4.62170118750001,4.62170118750001,"Loxops_mana","Hemignathus_munroi","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",447,"n447"
"222","76cb3ac6acdb240b38fb9e10564d3a5b",4.75590125000001,4.75590125000001,"Hemignathus_parvus","Loxops_coccineus","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",447,"n447"
"976","3ef93577be01d3f8166fdda8a690d176",4.90938231250001,4.90938231250001,"Loxops_mana","Hemignathus_munroi","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",447,"n447"
"796","c6c93e1860a4552869dbb7fab3b28662",4.19468800000001,4.19468800000001,"Hemignathus_munroi","Pseudonestor_xanthophrys","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",448,"n448"
"990","5bf55aa7e17acf0b11e72c3bdce72fba",4.45578900000001,4.45578900000001,"Hemignathus_munroi","Pseudonestor_xanthophrys","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",448,"n448"
"795","cee3a92c6cf86c87c4c2ec70c6898558",3.9632885,3.9632885,"Hemignathus_kauaiensis","Loxops_mana","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",449,"n449"
"989","0be0f6758067060958b0c4886121cdc9",4.20998550000001,4.20998550000001,"Hemignathus_kauaiensis","Loxops_mana","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",449,"n449"
"412","ae2290925832968e3f555979e9731652",4.22999950000001,4.22999950000001,"Loxops_coccineus","Hemignathus_virens","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",449,"n449"
"803","a6187fcde4d99d07e37efe55b5b733bd",2.549268,2.549268,"Loxops_caeruleirostris","Loxops_mana","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",450,"n450"
"1001","1b1d45479b2fdd1cdd4c600c4a3e4786",2.70794800000001,2.70794800000001,"Loxops_caeruleirostris","Loxops_mana","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",450,"n450"
"820","046541fcdd825fe7f712f99577addebd",1.44112500000001,1.44112500000001,"Loxops_caeruleirostris","Loxops_coccineus","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",451,"n451"
"413","0dd51e88e3d6611a4a14bd2383ae3ccc",1.46041500000001,1.46041500000001,"Loxops_coccineus","Loxops_caeruleirostris","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",451,"n451"
"1016","72758bf496350302c6c9d50ac753346f",1.53082800000001,1.53082800000001,"Loxops_caeruleirostris","Loxops_coccineus","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",451,"n451"
"235","e8f2e779ac56430a92190ac442bb4b00",1.68541200000001,1.68541200000001,"Loxops_coccineus","Loxops_caeruleirostris","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",451,"n451"
"811","72758bf496350302c6c9d50ac753346f",1.48983,1.48983,"Hemignathus_kauaiensis","Hemignathus_virens","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",452,"n452"
"1007","e9e94a6863be96ad9daea323e45b97c4",1.58256600000001,1.58256600000001,"Hemignathus_kauaiensis","Hemignathus_virens","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",452,"n452"
"419","a076e0fe46bfcec0c315f2afde86bd74",1.58257000000001,1.58257000000001,"Hemignathus_virens","Hemignathus_kauaiensis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",452,"n452"
"244","51bf8fa59cc7c73d8ea7903e875125d2",1.82901000000001,1.82901000000001,"Hemignathus_virens","Hemignathus_kauaiensis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",452,"n452"
"251","6b58dd7a2f94712bf62af1508420390b",1.45292300000001,1.45292300000001,"Hemignathus_stejnegeri","Hemignathus_flavus","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",453,"n453"
"427","4c0207e1a08ec5483404ee154d46f5a7",1.52000000000002,1.52000000000002,"Hemignathus_stejnegeri","Hemignathus_flavus","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",453,"n453"
"247","37e774dbc6eb51873adbe78a679b22c2",2.01762350000001,2.01762350000001,"Vestiaria_coccinea","Himatione_sanguinea","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",454,"n454"
"410","4365062d7f3545a0a907c5c62e1fe20e",2.05641000000001,2.05641000000001,"Himatione_sanguinea","Vestiaria_coccinea","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",454,"n454"
"812","9911224bfa1f532a453a8e76777edc83",2.384398,2.384398,"Vestiaria_coccinea","Himatione_sanguinea","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",454,"n454"
"1008","b2e8c213108967cbb2c219759e5ae39d",2.532816,2.532816,"Vestiaria_coccinea","Himatione_sanguinea","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",454,"n454"
"255","fcbf45f826958ff52331dc825f3ae923",1.347824,1.347824,"Himatione_sanguinea","Palmeria_dolei","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",455,"n455"
"430","78f4fba3aa302349d371332630641146",1.67288500000002,1.67288500000002,"Himatione_sanguinea","Palmeria_dolei","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",455,"n455"
"822","e9e94a6863be96ad9daea323e45b97c4",1.86940500000001,1.86940500000001,"Himatione_sanguinea","Palmeria_dolei","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",455,"n455"
"1018","7536c02ee885830a6479c722d71288ac",1.985767,1.985767,"Himatione_sanguinea","Palmeria_dolei","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",455,"n455"
"221","e74b73a1a7756f8881f2be17822d22f8",3.13749250000001,3.13749250000001,"Loxioides_bailleui","Telespiza_ultima","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",456,"n456"
"403","78e6e2698419fa094a65d2bfeec7f1ad",3.32058500000001,3.32058500000001,"Telespiza_ultima","Loxioides_bailleui","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",456,"n456"
"779","00a4b5c8b256d4571a09e840a7208f7c",3.99264300000001,3.99264300000001,"Loxioides_bailleui","Telespiza_cantans","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",456,"n456"
"975","fc4fe1c33f2539d6a95ee899142b6e60",4.24116800000001,4.24116800000001,"Loxioides_bailleui","Telespiza_cantans","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",456,"n456"
"423","f3e52f4cf0e965ea686e1a79bb027700",0.917865000000013,0.917865000000013,"Telespiza_ultima","Telespiza_cantans","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",457,"n457"
"248","942871747e9cc47c3c1232b6bfaf8ac3",1.08369200000001,1.08369200000001,"Telespiza_ultima","Telespiza_cantans","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",457,"n457"
"801","d8fc7c323401c8ad5b87223102c79f38",1.29511300000001,1.29511300000001,"Telespiza_cantans","Telespiza_ultima","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",457,"n457"
"998","721f77a96dc3aa3343bba3773bb5ab1a",1.37572800000001,1.37572800000001,"Telespiza_cantans","Telespiza_ultima","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",457,"n457"
"1057","abf93a971d9398463ca4b77faa2d18ad",1.0536064347,1.0536064347,"Oreomystis_bairdi","Paroreomyza_montana","Barker, F. K., K. J. Burns, J. Klicka, S. M. Lanyon, I. J. Lovette. 2013. Going to extremes: contrasting rates of diversification in a recent radiation of New World passerine birds. Systematic Biology 62 (2): 298-320.",458,"n458"
"448","459796ace2d697fa5a871ade2bff9bbe",1.095642,1.095642,"Oreomystis_bairdi","Paroreomyza_montana","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",458,"n458"
"202","fbfab6a66db4ce23ca6fd06e3e8b73d9",2.03166000000001,2.03166000000001,"Oreomystis_bairdi","Paroreomyza_montana","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",458,"n458"
"548","cd5fb5d852ad84147806e49d60eca582",2.51441700000001,2.51441700000001,"Oreomystis_bairdi","Paroreomyza_montana","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",458,"n458"
"738","7a94c6e2a9075af76fb36d4b1162f9e6",5.41954500000001,5.41954500000001,"Oreomystis_bairdi","Paroreomyza_montana","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",458,"n458"
"932","45b07b93ec88b5cc8ea6ab02038db574",5.75688700000001,5.75688700000001,"Oreomystis_bairdi","Paroreomyza_montana","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",458,"n458"
"295","27c0c231fbcce2415ae03fe1b70e0f4b",6.16067983333334,6.16067983333334,"Oreomystis_bairdi","Paroreomyza_montana","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",458,"n458"
"669","aac32b6930af8fc0d3a4a89bd3dfd4b2",12.172483,12.172483,"Mycerobas_affinis","Eophona_migratoria","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",459,"n459"
"867","80c6473f8c20625f00af958e9b89675e",12.930166,12.930166,"Mycerobas_affinis","Eophona_migratoria","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",459,"n459"
"301","b7de845a7127b2cf547d379432a084c4",13.41508,13.41508,"Eophona_personata","Mycerobas_carnipes","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",459,"n459"
"85","bdb36f322dbf2865bcf93bd2a07709a4",13.774507,13.774507,"Mycerobas_affinis","Eophona_personata","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",459,"n459"
"668","4785433b7c62f76cae9c29abab7d0ab2",9.38883900000001,9.38883900000001,"Hesperiphona_vespertina","Coccothraustes_coccothraustes","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",460,"n460"
"300","90ae01997c6ed3bad35aa9460cc5d750",9.97325000000001,9.97325000000001,"Coccothraustes_coccothraustes","Hesperiphona_vespertina","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",460,"n460"
"866","6008b6ad2f0dacf8a68bba6af9fa85c4",9.97325300000001,9.97325300000001,"Hesperiphona_vespertina","Coccothraustes_coccothraustes","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",460,"n460"
"84","b72bd809e311b686d6c21b4f4f4b88af",10.092208,10.092208,"Coccothraustes_coccothraustes","Hesperiphona_vespertina","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",460,"n460"
